"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","retirement_status","age_group","Debt_to_Income_Ratio","credit_limit_user"
559,56,59,1963,5,"Male","593 Valley Stream Drive",35.97,-97.02,17394,35468,53185,490,2,"Not Retired","46-60",1.49952069471073,26982
1338,33,67,1986,12,"Male","12 12th Avenue",42.58,-87.85,23060,47023,0,765,2,"Not Retired","31-45",0,20579
75,80,66,1939,12,"Female","6328 Forest Street",29.76,-95.38,18528,22326,1620,564,4,"Retired","60+",0.0725611394786348,56619
861,22,67,1997,7,"Female","919 First Street",41.99,-89.2,20147,41080,106545,793,1,"Not Retired","18-30",2.59359785783836,10600
100,56,66,1963,9,"Male","3982 Ocean View Street",35.98,-79.99,24005,48944,79960,813,7,"Not Retired","46-60",1.63370382477934,150662
1140,44,65,1975,7,"Male","591 South Avenue",38.96,-95.25,27149,55351,152645,703,6,"Not Retired","31-45",2.7577640873697,93117
531,18,68,2001,12,"Male","6294 Essex Drive",37.18,-113.6,14470,29497,66044,722,3,"Not Retired","18-30",2.23900735668034,32650
279,25,64,1995,2,"Female","940 Plum Boulevard",27.95,-82.48,34122,69572,137845,753,2,"Not Retired","18-30",1.98132869545219,37578
362,37,59,1983,1,"Male","6680 River Avenue",36.07,-115.21,23889,48710,59824,792,3,"Not Retired","31-45",1.22816670088278,38117
1458,32,66,1987,6,"Male","6106 Norfolk Boulevard",30.06,-89.93,17536,35755,61748,708,4,"Not Retired","31-45",1.72697524821703,37611
976,67,69,1952,8,"Female","198 Lincoln Street",41.09,-73.42,30736,62669,70317,760,5,"Not Retired","60+",1.12203800922306,88348
71,39,69,1980,5,"Male","164 Ocean View Street",43.44,-93.21,16087,32801,44496,701,2,"Not Retired","31-45",1.35654400780464,9169
375,50,66,1970,2,"Female","4492 Grant Drive",35.7,-81.21,18444,37617,57746,695,3,"Not Retired","46-60",1.53510380944786,53433
403,33,72,1986,7,"Male","699 Third Avenue",32.15,-94.79,17898,36496,119670,759,1,"Not Retired","31-45",3.27898947829899,6957
983,77,67,1942,8,"Male","8407 Forest Drive",43.45,-76.5,20447,47993,3080,827,5,"Retired","60+",0.0641760256704103,105018
435,71,66,1948,8,"Female","5023 11th Avenue",37.06,-113.57,15881,23350,19515,679,2,"Retired","60+",0.83576017130621,15552
542,52,65,1967,7,"Female","4092 El Camino Lane",35.46,-97.51,14465,29496,49681,704,5,"Not Retired","46-60",1.68433007865473,38600
1090,59,66,1960,10,"Female","102 Burns Boulevard",40.68,-75.22,21005,42825,105122,850,5,"Not Retired","46-60",2.45468768242849,92064
60,47,64,1972,8,"Female","467 Birch Avenue",43.23,-77.06,16703,34057,59247,655,4,"Not Retired","46-60",1.73964236427166,27837
287,42,73,1977,8,"Female","152 El Camino Boulevard",29.31,-95.01,21178,43181,57199,710,3,"Not Retired","31-45",1.32463351937195,42654
1857,32,66,1987,8,"Male","4063 Burns Boulevard",40.77,-74.39,47698,97248,197100,775,5,"Not Retired","31-45",2.02677690029615,202544
1291,43,64,1976,11,"Male","582 Essex Street",38.21,-91.16,17101,34869,53381,699,2,"Not Retired","31-45",1.53090137371304,13785
408,58,62,1961,4,"Female","690 Hill Lane",45.4,-91.84,15371,31343,49537,741,3,"Not Retired","46-60",1.58048049006158,30142
173,63,62,1956,5,"Female","440 North Street",32.45,-99.73,16665,30399,19404,668,4,"Retired","60+",0.638310470739169,38250
1787,52,66,1967,9,"Female","417 Hill Lane",38.04,-84.45,28583,58278,51539,689,6,"Not Retired","46-60",0.88436459727513,149691
1800,62,55,1958,2,"Male","506 Washington Lane",37.48,-86.29,14038,9445,14856,641,2,"Retired","60+",1.57289571201694,11037
438,32,66,1987,10,"Female","12960 El Camino Lane",40.72,-74.17,16691,34034,55846,633,2,"Not Retired","31-45",1.64088852324146,12669
1988,59,67,1960,8,"Male","763 Essex Avenue",25.77,-80.2,53676,109440,180865,737,5,"Not Retired","46-60",1.65264071637427,184836
1143,20,61,2000,2,"Female","72 Lexington Avenue",40.55,-74.28,30587,62365,137710,606,1,"Not Retired","18-30",2.20812955984927,21147
1250,85,67,1935,1,"Female","872 Lake Avenue",40.01,-78.36,15262,38499,1493,746,5,"Retired","60+",0.0387802280578716,70882
1767,21,65,1998,9,"Female","3208 El Camino Street",39.7,-86.38,23355,47622,87054,709,2,"Not Retired","18-30",1.82802066271891,23746
1072,48,62,1972,1,"Female","940 First Drive",38.71,-92.08,19627,40017,75377,648,1,"Not Retired","46-60",1.88362445960467,6326
1841,28,71,1991,5,"Female","672 Grant Lane",29.98,-81.67,19805,40381,63008,730,3,"Not Retired","18-30",1.56033778262054,41147
1202,63,65,1956,10,"Female","881 Ocean View Street",41.83,-87.68,0,4,0,691,3,"Not Retired","60+",0,2
235,32,67,1987,12,"Female","7012 11th Lane",40.71,-73.99,23874,48676,110589,721,4,"Not Retired","31-45",2.2719409976169,93595
1766,62,66,1957,9,"Male","6076 Bayview Boulevard",43.06,-87.96,9995,20377,12092,789,4,"Not Retired","60+",0.593414143396967,22917
1702,53,68,1967,2,"Female","75011 Lafayette Drive",33.99,-117.53,19851,40470,87086,691,5,"Not Retired","46-60",2.15186557944156,79993
1142,52,62,1967,3,"Male","544 Main Drive",42.15,-71.13,38878,79272,107029,716,3,"Not Retired","46-60",1.35014885457665,93728
1653,42,63,1978,1,"Male","603 Rose Avenue",41.85,-72.65,29261,59663,89579,681,1,"Not Retired","31-45",1.50141628815179,25613
1982,30,71,1990,2,"Male","5737 Washington Boulevard",40.13,-75.06,34043,69412,64273,699,2,"Not Retired","18-30",0.925963810292168,49592
1423,23,55,1996,3,"Female","989 Hill Avenue",28.8,-81.88,11204,22844,37625,689,1,"Not Retired","18-30",1.64704079845911,3400
48,69,63,1950,4,"Male","5233 Valley Stream Street",35.11,-106.62,20993,16542,36831,733,3,"Retired","60+",2.22651432716721,25196
1582,23,71,1996,10,"Female","515 Tenth Lane",36.46,-121.82,29174,59479,69645,688,1,"Not Retired","18-30",1.17091746666891,31292
656,61,64,1958,5,"Female","98 Ninth Street",35.06,-85.09,25814,52633,137109,704,1,"Not Retired","60+",2.60500066498205,25639
500,21,67,1998,4,"Female","4497 Summit Boulevard",36.5,-80.61,15286,31167,29342,749,3,"Not Retired","18-30",0.941444476529663,52953
1862,25,65,1994,4,"Female","7111 Lexington Avenue",41.57,-93.61,18568,37864,57052,686,1,"Not Retired","18-30",1.50676103950982,10200
1850,18,61,2001,9,"Female","293 South Street",31.94,-94.85,16183,32998,45196,736,1,"Not Retired","18-30",1.36965876719801,8653
1808,31,69,1988,8,"Female","1415 Sixth Street",32.02,-102.1,17329,35331,55566,697,4,"Not Retired","31-45",1.57272650080666,36136
277,46,68,1974,2,"Male","2292 South Street",33.77,-89.81,15568,31739,81905,799,5,"Not Retired","46-60",2.58057909827027,48230
1716,18,65,2001,4,"Female","1692 Hillside Avenue",32.21,-98.67,12583,25654,55761,746,1,"Not Retired","18-30",2.17357916894052,8400
516,35,66,1984,10,"Male","34 Summit Drive",32.61,-117.03,16942,34542,35474,697,4,"Not Retired","31-45",1.02698164553297,56060
620,26,61,1993,5,"Male","930 Mill Drive",37.8,-89.03,16397,33437,56690,588,1,"Not Retired","18-30",1.69542722134163,15927
159,53,69,1966,7,"Male","274 Summit Street",32.79,-96.76,13799,28134,20231,707,3,"Not Retired","46-60",0.719094334257482,34033
478,54,71,1965,9,"Male","9939 Mill Lane",34.05,-84.07,35710,72807,0,803,3,"Not Retired","46-60",0,34873
772,62,65,1957,10,"Female","24684 Ocean View Boulevard",45.47,-122.37,22599,46075,139335,741,3,"Not Retired","60+",3.02409115572436,54173
1537,35,69,1984,6,"Female","4395 Bayview Lane",47.69,-117.19,17760,36213,48364,637,1,"Not Retired","31-45",1.33554248474305,51
1429,62,66,1957,7,"Female","4823 Lincoln Drive",39.76,-104.87,16459,33556,10619,799,4,"Not Retired","60+",0.316456073429491,62534
1228,54,61,1965,7,"Male","456 Sixth Boulevard",30.26,-97.74,23287,47482,59590,726,5,"Not Retired","46-60",1.25500189545512,79327
991,52,60,1967,8,"Male","3740 Ocean Lane",41.37,-82.1,18110,36927,54145,554,1,"Not Retired","46-60",1.46627129200856,3100
1249,18,65,2002,1,"Female","24 Lafayette Street",30.84,-83.27,19681,40131,48468,721,1,"Not Retired","18-30",1.20774463631606,8700
1242,52,69,1967,10,"Female","549 Tenth Avenue",41.83,-87.68,14963,30509,56953,641,2,"Not Retired","46-60",1.86676062801141,13600
1759,87,69,1932,11,"Female","983 George Boulevard",33.27,-117.28,22270,33279,1642,778,6,"Retired","60+",0.0493404248925749,82139
1058,61,67,1958,3,"Male","5363 Tenth Lane",36.18,-87.34,17261,35196,51751,684,4,"Not Retired","60+",1.47036595067621,38621
1730,52,65,1967,10,"Female","445 West Boulevard",40.71,-74.06,21642,44128,148684,739,3,"Not Retired","46-60",3.36937998549674,61804
1632,20,70,1999,8,"Female","885 Bayview Lane",46.87,-96.81,22214,45292,88917,660,4,"Not Retired","18-30",1.96319438311402,41180
1224,42,66,1977,9,"Male","763 Lexington Avenue",38.99,-76.93,26224,53464,20683,751,4,"Not Retired","31-45",0.386858446805327,52408
1940,40,65,1979,10,"Female","464 Lake Drive",40.74,-73.85,13177,26865,19529,826,5,"Not Retired","31-45",0.726930951051554,32104
1132,18,69,2002,2,"Female","2668 Lafayette Avenue",28.4,-80.6,20392,41579,50190,694,2,"Not Retired","18-30",1.20709973784843,33099
895,46,70,1973,8,"Female","9503 South Street",34.23,-116.86,15515,31632,76538,832,3,"Not Retired","46-60",2.41963834092059,22449
1556,30,67,1989,7,"Female","594 Mountain View Street",46.8,-100.76,23679,48277,110153,740,4,"Not Retired","18-30",2.28168693166518,51327
1025,19,62,2000,10,"Male","122 11th Drive",34.05,-79.75,16393,33426,51699,664,4,"Not Retired","18-30",1.54667025668641,41095
1972,73,68,1946,3,"Female","3802 Maple Street",41.47,-81.67,9389,13089,10928,772,4,"Retired","60+",0.834899533959814,15857
86,24,65,1995,6,"Male","7675 Main Boulevard",33,-81.3,11384,23212,25138,799,3,"Not Retired","18-30",1.08297432362571,29500
344,18,63,2002,1,"Male","7193 George Boulevard",34.22,-118.59,24074,49084,106863,577,3,"Not Retired","18-30",2.17714530193138,32696
1189,63,68,1956,11,"Female","412 Spruce Boulevard",42.66,-73.79,15490,31582,23359,693,4,"Not Retired","60+",0.739630169083655,36733
921,74,66,1945,5,"Male","960 Mill Lane",42.98,-77.67,26072,54013,3628,779,8,"Retired","60+",0.0671690148667913,227284
393,41,64,1978,12,"Male","3536 Burns Street",33.44,-94.07,15884,32387,65171,765,1,"Not Retired","31-45",2.01225800475499,9752
1254,61,65,1959,2,"Female","576 Jefferson Boulevard",40.12,-88.64,16978,34619,13326,747,5,"Not Retired","60+",0.384933129206505,70016
212,52,67,1968,2,"Male","142 First Drive",32.79,-96.76,13799,28137,88482,797,6,"Not Retired","46-60",3.14468493442798,36742
1262,56,68,1963,11,"Female","5814 Ocean Street",41.01,-121.47,13723,27981,62926,717,3,"Not Retired","46-60",2.24888317072299,24404
122,65,66,1954,3,"Female","6303 South Boulevard",29.69,-91.3,19237,39221,45409,786,4,"Not Retired","60+",1.15777262180974,38274
1118,25,70,1994,8,"Female","166 Littlewood Lane",34.06,-118.35,40761,83104,222502,714,5,"Not Retired","18-30",2.67739218328841,161806
974,59,65,1960,9,"Male","948 Federal Drive",34.73,-82.25,23966,48867,92873,644,2,"Not Retired","46-60",1.90052591728569,47171
1274,49,61,1970,4,"Female","824 West Drive",41.95,-71.7,24260,49464,123198,705,6,"Not Retired","46-60",2.49065987384765,85380
1453,37,73,1982,11,"Female","4830 Ocean Drive",33.73,-87.28,17716,36122,51593,641,2,"Not Retired","31-45",1.42829854382371,18697
337,20,74,1999,9,"Male","2539 Hill Street",41.69,-71.51,22701,46284,46220,850,1,"Not Retired","18-30",0.998617232737015,86
1023,49,69,1970,10,"Female","990 Burns Boulevard",35.25,-81.17,23879,48688,81995,679,1,"Not Retired","46-60",1.6840905356556,17100
1903,50,68,1969,9,"Female","9794 Essex Lane",47.68,-122.38,35031,71427,115702,709,3,"Not Retired","46-60",1.61986363700001,82117
604,60,65,1959,12,"Male","53 Madison Street",39.84,-75.71,34744,70840,52578,736,4,"Not Retired","46-60",0.742207792207792,79900
1637,32,66,1988,2,"Female","8445 11th Lane",34.99,-80.86,26878,54804,172493,687,2,"Not Retired","31-45",3.14745274067586,34200
1470,88,57,1931,9,"Male","636 Main Avenue",30.79,-98.43,13088,22371,994,700,4,"Retired","60+",0.0444325242501453,28604
1856,51,65,1968,11,"Male","1209 George Drive",34.93,-78.72,18376,37467,50461,784,4,"Not Retired","46-60",1.34681186110444,16467
907,32,71,1987,11,"Male","2426 Littlewood Avenue",44.94,-93.1,30650,62492,18680,686,3,"Not Retired","31-45",0.298918261537477,43143
1923,42,67,1977,8,"Male","9387 Lincoln Boulevard",37.02,-93.47,17222,35119,57463,850,3,"Not Retired","31-45",1.63623679489735,31953
674,63,66,1957,1,"Female","13 Sixth Boulevard",32.73,-117.08,13805,28147,25987,756,7,"Not Retired","60+",0.923260027711657,47675
1665,19,62,2001,1,"Male","3804 Ninth Street",33.94,-84.2,31677,64585,121851,665,1,"Not Retired","18-30",1.88667647286522,31916
548,33,69,1986,6,"Male","81 Wessex Drive",38.02,-121.3,14709,29996,44313,809,4,"Not Retired","31-45",1.47729697292972,21607
209,61,67,1959,1,"Female","2111 Burns Street",31.65,-106.15,14322,29206,25966,716,6,"Not Retired","60+",0.889063890981305,43515
730,51,69,1968,8,"Male","932 Bayview Avenue",38.9,-94.68,41663,84944,57746,713,3,"Not Retired","46-60",0.679812582407233,59424
670,21,71,1998,3,"Female","7469 El Camino Street",42.31,-83.21,11773,24006,57226,801,2,"Not Retired","18-30",2.38382071148879,10762
627,50,62,1969,11,"Male","6669 Burns Street",41.83,-73.12,22401,45674,83331,717,1,"Not Retired","46-60",1.82447344222096,4200
924,48,75,1972,1,"Female","6126 Ocean View Boulevard",40.06,-85.84,19810,40392,52417,645,1,"Not Retired","46-60",1.29770746682511,5800
894,41,68,1978,5,"Female","1071 Lafayette Street",43.3,-71.33,19781,40334,65793,597,3,"Not Retired","31-45",1.63120444290177,17556
1633,36,65,1984,1,"Male","4172 Federal Drive",33.38,-111.87,21053,42927,132343,687,4,"Not Retired","31-45",3.08297807906446,48555
1593,24,69,1995,12,"Male","652 Maple Street",39.77,-84.19,18208,37122,58984,753,4,"Not Retired","18-30",1.58892301061365,52217
720,36,65,1983,5,"Female","980 Federal Drive",42.38,-83.1,9710,19800,40038,682,3,"Not Retired","31-45",2.02212121212121,7950
264,49,67,1970,8,"Male","468 Park Lane",40.23,-77.02,21728,44303,53407,696,1,"Not Retired","46-60",1.20549398460601,10600
827,61,71,1958,4,"Female","9189 Valley Street",43.1,-75.23,15194,30984,39222,616,4,"Not Retired","60+",1.26587916343919,26920
414,45,66,1975,1,"Female","471 Eighth Lane",40.79,-74.47,55362,112875,44432,709,2,"Not Retired","31-45",0.393638981173865,86203
1439,28,65,1991,11,"Female","5663 Martin Luther King Boulevard",36.19,-82.95,14406,29371,32300,715,2,"Not Retired","18-30",1.09972421776582,29652
843,35,64,1984,8,"Male","4238 Lexington Lane",41.84,-87.75,13891,28325,38658,822,6,"Not Retired","31-45",1.36480141218005,57120
1008,52,69,1968,2,"Female","38688 First Avenue",41.83,-87.68,22296,45462,68494,657,5,"Not Retired","46-60",1.50662091417008,97766
1834,32,66,1987,7,"Female","767 Park Drive",33.57,-101.87,17444,35565,54634,681,3,"Not Retired","31-45",1.53617320399269,20948
1126,18,64,2002,1,"Male","3578 Pine Lane",35.4,-80.59,20570,41940,82593,710,1,"Not Retired","18-30",1.96931330472103,20318
881,61,70,1958,3,"Female","4155 Spruce Avenue",39.85,-75.18,28663,58433,48231,696,4,"Not Retired","60+",0.825406876251433,82417
679,57,69,1962,11,"Male","1690 Main Avenue",41.27,-80.13,16809,34272,39514,765,4,"Not Retired","46-60",1.15295284780579,26976
1333,18,69,2001,9,"Male","38 Valley Stream Street",27.75,-82.64,34974,71312,200793,741,4,"Not Retired","18-30",2.81569721785955,65533
398,49,69,1970,11,"Female","6999 Lexington Lane",38.51,-121.49,18344,37401,76201,737,4,"Not Retired","46-60",2.03740541696746,69972
151,18,65,2002,2,"Female","303 Lexington Drive",26.23,-80.13,27916,56921,115330,823,1,"Not Retired","18-30",2.02614149435182,12800
106,52,60,1967,10,"Male","146 Plum Avenue",39.77,-86.14,14691,29957,60321,624,5,"Not Retired","46-60",2.01358614013419,59475
1784,51,68,1969,1,"Male","6310 El Camino Drive",38.96,-90.18,21680,44206,62813,690,1,"Not Retired","46-60",1.42091571279917,15900
1924,47,57,1973,1,"Male","605 Hillside Boulevard",29.97,-92.12,18730,38190,81968,652,1,"Not Retired","46-60",2.14632102644671,5200
671,37,66,1982,4,"Female","363 Main Lane",35.93,-89.92,16689,34032,68762,769,2,"Not Retired","31-45",2.02051010813352,17300
1472,43,69,1976,6,"Male","33 Bayview Avenue",35.05,-78.87,17751,36189,16988,694,3,"Not Retired","31-45",0.469424410732543,35674
855,51,65,1969,1,"Male","1047 Seventh Street",32.32,-90.2,11061,22557,63019,699,5,"Not Retired","46-60",2.79376690162699,54038
981,44,68,1975,11,"Male","4169 Fourth Lane",34.23,-119.07,27544,56163,104767,671,1,"Not Retired","31-45",1.86540961130994,7500
1030,44,71,1975,10,"Male","168 Mill Drive",45.63,-122.52,22050,44963,90682,705,4,"Not Retired","31-45",2.01681382470031,52521
384,20,68,1999,11,"Male","76089 Grant Boulevard",42.58,-83.03,19200,39144,55347,702,1,"Not Retired","18-30",1.41393316983446,19349
80,82,67,1937,8,"Female","362 Martin Luther King Street",41.01,-84.47,15090,21815,1597,498,5,"Retired","60+",0.0732065092826037,43272
1331,49,70,1971,2,"Female","6661 Mill Lane",47.11,-122.76,24044,49026,83385,718,1,"Not Retired","46-60",1.70083221147962,26
205,38,68,1982,1,"Male","839 Essex Lane",47.65,-111.38,19560,39882,77817,809,4,"Not Retired","31-45",1.95118098390251,66920
1048,59,63,1960,12,"Female","265 Ocean Drive",29.79,-95.82,26422,53878,78143,779,4,"Not Retired","46-60",1.45036935298266,52227
1801,18,64,2001,9,"Female","3371 Madison Boulevard",33.29,-117.3,15520,31644,70064,480,1,"Not Retired","18-30",2.21413222095816,7284
1490,30,69,1989,4,"Female","145 Spruce Street",39.86,-104.86,20522,41839,46226,761,4,"Not Retired","18-30",1.10485432252205,70223
818,54,66,1965,3,"Female","2571 Plum Avenue",27.98,-80.66,15318,31240,26005,770,5,"Not Retired","46-60",0.832426376440461,48962
1463,80,69,1940,1,"Female","221 Catherine Boulevard",42.15,-74.53,14515,9766,66,732,4,"Retired","60+",0.00675814048740528,49087
1835,25,65,1994,8,"Female","355 Burns Boulevard",40.86,-76.78,16519,33682,42690,793,1,"Not Retired","18-30",1.2674425509174,12191
952,29,66,1990,5,"Male","7135 Ninth Lane",42.31,-71.16,62177,126775,28869,685,2,"Not Retired","18-30",0.227718398737922,135200
616,45,72,1974,5,"Female","4173 Wessex Avenue",32.19,-88.05,17076,34817,63313,586,1,"Not Retired","31-45",1.8184507568142,4500
638,65,65,1955,2,"Female","674 Elm Boulevard",41.54,-96.13,25102,16889,38489,679,5,"Retired","60+",2.27893895434898,81812
1366,25,63,1994,9,"Female","212 Lincoln Lane",30.33,-81.65,19617,40000,127951,767,3,"Not Retired","18-30",3.198775,38920
443,31,71,1988,5,"Male","913 Mill Boulevard",43.15,-72.36,20592,41986,134162,697,1,"Not Retired","31-45",3.19539846615538,15317
336,23,65,1996,12,"Male","2545 Federal Drive",40.71,-74.06,21642,44128,0,760,1,"Not Retired","18-30",0,19612
611,23,65,1996,7,"Male","16 Jefferson Drive",42.26,-88,28799,58721,135065,758,1,"Not Retired","18-30",2.30011409887434,10304
973,55,68,1964,5,"Male","1587 Rose Lane",34.51,-89.94,12285,25051,19465,734,4,"Not Retired","46-60",0.777014889625165,40583
632,20,67,1999,12,"Female","12694 Fourth Boulevard",40.12,-102.72,14242,29040,36331,703,1,"Not Retired","18-30",1.25106749311295,16557
1918,45,67,1974,6,"Male","955 Seventh Avenue",32.59,-85.48,20782,42379,64124,550,1,"Not Retired","31-45",1.5131079072182,18627
1827,59,67,1960,5,"Male","6320 East Avenue",33.25,-116.98,22727,46341,78610,686,6,"Not Retired","46-60",1.69633801601174,123897
70,20,64,2000,2,"Male","8997 Summit Avenue",40.26,-76.71,31040,63292,145756,635,1,"Not Retired","18-30",2.30291348037667,30637
672,37,68,1983,2,"Male","95873 Madison Boulevard",35.81,-83.25,11755,23967,3880,722,4,"Not Retired","31-45",0.161889264405224,38599
1461,41,72,1978,12,"Female","691 Valley Drive",41.24,-81.82,23559,48038,83238,704,6,"Not Retired","31-45",1.73275323702069,102028
510,27,65,1992,10,"Male","311 Little Creek Boulevard",37.72,-122.44,22549,45973,0,777,2,"Not Retired","18-30",0,23997
256,75,65,1945,2,"Male","863 Park Drive",35.82,-78.31,19485,22850,17453,714,6,"Retired","60+",0.763807439824945,65439
1410,22,63,1998,1,"Female","7902 Norfolk Drive",39.3,-76.44,21017,42856,67954,571,1,"Not Retired","18-30",1.58563561694979,7846
574,22,66,1997,12,"Male","7296 Second Lane",38.38,-84.29,17478,35635,16372,713,4,"Not Retired","18-30",0.459435947804125,31872
1837,66,66,1953,5,"Female","56 Tenth Boulevard",33.97,-118.24,11649,24947,1767,766,4,"Retired","60+",0.0708301599390708,27299
1974,74,57,1945,4,"Female","826 12th Drive",39.99,-111.81,18058,31792,28723,647,3,"Retired","60+",0.903466280825365,38942
30,23,59,1996,8,"Female","2478 El Camino Avenue",31.96,-94.05,19119,38983,96098,577,1,"Not Retired","18-30",2.46512582407716,8998
1270,31,67,1988,4,"Female","8862 Ninth Avenue",40.21,-75.27,35861,73117,73557,685,2,"Not Retired","31-45",1.00601775236949,34053
1815,59,66,1960,3,"Female","8060 Pine Boulevard",41.82,-71.41,30403,61991,2151,758,4,"Not Retired","46-60",0.0346985852785082,21007
805,19,65,2000,3,"Female","5709 Little Creek Lane",42.38,-83.1,15790,32192,24074,686,2,"Not Retired","18-30",0.747825546719682,29340
464,36,64,1983,11,"Male","2352 Bayview Boulevard",28.5,-81.37,33078,67444,93513,850,1,"Not Retired","31-45",1.38652808255738,18000
1042,22,67,1997,10,"Female","6179 Eighth Boulevard",43.73,-70.55,22485,45846,103277,766,1,"Not Retired","18-30",2.25269380098591,95
1579,81,70,1938,6,"Female","7673 Plum Drive",27.95,-82.48,18881,28594,1821,728,5,"Retired","60+",0.0636846890956145,45653
830,29,71,1990,10,"Female","412 First Boulevard",29.99,-95.26,32943,67166,123932,688,2,"Not Retired","18-30",1.84515975344668,45575
465,47,72,1972,5,"Male","38318 West Drive",34.42,-84.11,20581,41965,55700,724,2,"Not Retired","46-60",1.32729655665435,21847
1954,47,68,1973,1,"Female","965 Wessex Street",33.94,-117.95,23740,48406,80441,683,3,"Not Retired","46-60",1.66179812419948,49880
959,35,67,1984,11,"Female","5223 Lafayette Drive",40.22,-74.93,50208,102369,189558,738,2,"Not Retired","31-45",1.85171292090379,26
1049,66,67,1953,11,"Female","289 Ocean View Avenue",25.77,-80.2,17893,36481,81550,850,6,"Not Retired","60+",2.23541021353581,84108
1925,25,63,1994,11,"Male","225 Seventh Avenue",45.11,-93.39,29872,60910,110864,679,2,"Not Retired","18-30",1.82012805779018,18800
1088,49,65,1970,11,"Female","8893 Littlewood Lane",32.78,-79.99,17158,34982,134631,765,3,"Not Retired","46-60",3.84857926933852,33194
14,79,57,1940,12,"Female","2487 Martin Luther King Drive",21.39,-158.01,21314,32232,21134,652,5,"Retired","60+",0.655683792504343,39885
162,37,69,1983,1,"Male","9550 Jefferson Street",42.56,-83.38,32423,66111,98102,771,5,"Not Retired","31-45",1.48389829226604,138409
1692,81,59,1938,8,"Female","97339 Lake Avenue",41.03,-73.86,74205,162709,5642,542,3,"Retired","60+",0.0346754020982244,80815
380,46,70,1974,1,"Male","3551 Spruce Boulevard",41.57,-93.61,18568,37857,57727,800,2,"Not Retired","46-60",1.52486990516945,18800
141,70,66,1949,7,"Male","744 Lafayette Street",31.02,-96.48,17356,23082,23406,638,5,"Retired","60+",1.01403691187939,45564
1348,83,64,1936,6,"Male","873 Summit Street",40.64,-73.94,0,2,0,667,6,"Retired","60+",0,3
1256,37,68,1982,9,"Male","1723 North Lane",41.2,-73.13,27589,56248,149587,728,4,"Not Retired","31-45",2.6594190015645,63129
1690,18,67,2001,3,"Female","356 Plum Boulevard",32.93,-94.7,15832,32281,80882,630,2,"Not Retired","18-30",2.50556054645147,30401
169,85,71,1934,5,"Male","2 11th Avenue",33.94,-80.39,14224,30451,93,686,4,"Retired","60+",0.00305408689369807,33450
1955,85,62,1934,4,"Female","7016 Hillside Lane",35.54,-82.84,16248,28134,2081,674,2,"Retired","60+",0.0739674415298216,7430
1807,47,65,1972,12,"Female","14780 Plum Lane",40.84,-73.87,25537,52065,98613,828,5,"Not Retired","46-60",1.89403630077787,82181
102,32,67,1987,7,"Female","2785 Elm Drive",33.76,-117.97,16289,33212,59638,649,1,"Not Retired","31-45",1.7956762615922,7676
257,52,65,1967,9,"Male","858 Martin Luther King Drive",34.2,-118.39,15239,31070,86747,708,4,"Not Retired","46-60",2.79198583842935,27827
911,18,68,2001,11,"Male","69524 Valley Lane",37.33,-88.07,14500,29562,31509,757,1,"Not Retired","18-30",1.06586157905419,8900
987,52,67,1967,10,"Male","6785 Essex Lane",39.14,-77.21,30179,61532,26832,683,4,"Not Retired","46-60",0.436065786907625,63987
101,18,62,2002,1,"Female","91 Essex Lane",32.88,-105.95,15095,30778,73680,681,1,"Not Retired","18-30",2.39391773344597,5300
1141,66,57,1953,10,"Male","35 Essex Drive",36.48,-80.61,15838,27266,19798,777,5,"Retired","60+",0.72610577275728,45224
1682,57,69,1962,5,"Male","241 Hillside Lane",47.91,-97.07,23910,48750,117616,716,5,"Not Retired","46-60",2.4126358974359,77052
481,18,67,2002,2,"Male","628 Norfolk Avenue",42.41,-71.16,40694,82972,173295,653,1,"Not Retired","18-30",2.08859615291906,17600
978,21,62,1998,7,"Female","288 North Avenue",30.06,-89.93,27603,56280,81803,760,1,"Not Retired","18-30",1.45350035536603,16558
1550,18,67,2001,4,"Male","6445 Ninth Lane",47.85,-122.28,24564,50086,51164,776,3,"Not Retired","18-30",1.02152298047359,72749
1162,22,69,1997,12,"Female","8974 West Lane",35.46,-97.51,19076,38892,50150,705,2,"Not Retired","18-30",1.28946827110974,29395
172,47,66,1972,4,"Female","9020 North Street",39.85,-88.93,22153,45164,0,730,3,"Not Retired","46-60",0,53788
892,38,66,1981,7,"Female","4260 Essex Lane",40.43,-75.34,25205,51391,94145,656,1,"Not Retired","31-45",1.83193555291783,14340
315,54,69,1966,1,"Male","112 Burns Lane",40.78,-81.52,20783,42379,136748,692,3,"Not Retired","46-60",3.22678685197857,38442
1739,49,62,1970,8,"Male","344 Birch Street",42.01,-95.34,16673,33995,46102,531,1,"Not Retired","46-60",1.35614060891308,80
836,18,65,2002,1,"Male","822 Ocean View Lane",34.09,-117.96,15775,32165,25778,689,1,"Not Retired","18-30",0.80143012591326,18261
39,54,67,1965,5,"Female","984 Eighth Avenue",41.29,-72.36,30281,61740,126015,583,2,"Not Retired","46-60",2.0410592808552,18225
155,86,69,1933,11,"Female","235 Fourth Street",31.31,-89.3,14383,9678,812,688,6,"Retired","60+",0.0839016325687125,50731
1305,46,73,1974,2,"Female","2794 Seventh Drive",35.33,-89.88,19115,38971,0,784,3,"Not Retired","46-60",0,49243
