id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,retirement_status,age_group,Debt_to_Income_Ratio,id.y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,PIN_Change_Due
818,54,66,1965,3,Female,2571 Plum Avenue,27.98,-80.66,15318,31240,26005,770,5,Not Retired,46-60,0.8324263764404609,992,Mastercard,Debit,5240774776973707,09/2023,370,YES,2,19640,2001-02-01T00:00:00Z,2010,Yes
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,14515,9766,66,732,4,Retired,60+,0.00675814048740528,5499,Mastercard,Debit,5314535985439666,06/2020,410,YES,1,13930,2007-11-01T00:00:00Z,2010,Yes
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,14515,9766,66,732,4,Retired,60+,0.00675814048740528,3591,Mastercard,Debit,5462773776307346,02/2021,951,YES,2,22357,2015-06-01T00:00:00Z,2015,Yes
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,14515,9766,66,732,4,Retired,60+,0.00675814048740528,5245,Mastercard,Credit,5315038417328405,01/2022,772,YES,1,7700,2011-10-01T00:00:00Z,2011,Yes
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,14515,9766,66,732,4,Retired,60+,0.00675814048740528,3542,Amex,Credit,386623237356858,09/2023,553,NO,1,5100,2012-06-01T00:00:00Z,2012,Yes
1835,25,65,1994,8,Female,355 Burns Boulevard,40.86,-76.78,16519,33682,42690,793,1,Not Retired,18-30,1.267442550917404,678,Mastercard,Debit,5452922835345688,01/2020,969,YES,2,12191,2020-01-01T00:00:00Z,2020,No
616,45,72,1974,5,Female,4173 Wessex Avenue,32.19,-88.05,17076,34817,63313,586,1,Not Retired,31-45,1.8184507568142,3611,Mastercard,Credit,5046466769118356,05/2023,561,YES,2,4500,2016-06-01T00:00:00Z,2016,Yes
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102,16889,38489,679,5,Retired,60+,2.2789389543489844,6050,Mastercard,Debit,5689155673355585,07/2024,698,YES,1,25551,2011-12-01T00:00:00Z,2011,Yes
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102,16889,38489,679,5,Retired,60+,2.2789389543489844,2068,Mastercard,Debit,5648059407570222,03/2021,353,YES,2,21253,2004-03-01T00:00:00Z,2011,Yes
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102,16889,38489,679,5,Retired,60+,2.2789389543489844,3394,Mastercard,Debit,5854204096882081,12/2023,551,YES,2,10274,2008-06-01T00:00:00Z,2008,Yes
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102,16889,38489,679,5,Retired,60+,2.2789389543489844,4445,Amex,Credit,375716098483935,11/2015,431,YES,2,4800,2015-08-01T00:00:00Z,2015,Yes
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102,16889,38489,679,5,Retired,60+,2.2789389543489844,914,Visa,Debit,4049373677960607,12/2023,739,YES,2,19934,2020-01-01T00:00:00Z,2020,No
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,19617,40000,127951,767,3,Not Retired,18-30,3.198775,1966,Visa,Debit,4419528709052008,09/2022,578,YES,2,8829,2020-02-01T00:00:00Z,2020,No
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,19617,40000,127951,767,3,Not Retired,18-30,3.198775,315,Mastercard,Credit,5244253968518286,07/2024,684,YES,2,12400,2013-01-01T00:00:00Z,2013,Yes
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,19617,40000,127951,767,3,Not Retired,18-30,3.198775,2374,Mastercard,Debit,5148677955904141,02/2020,917,YES,1,17691,2018-03-01T00:00:00Z,2018,No
443,31,71,1988,5,Male,913 Mill Boulevard,43.15,-72.36,20592,41986,134162,697,1,Not Retired,31-45,3.195398466155385,2974,Mastercard,Debit,5567990384490539,05/2013,643,YES,2,15317,2008-05-01T00:00:00Z,2013,Yes
336,23,65,1996,12,Male,2545 Federal Drive,40.71,-74.06,21642,44128,0,760,1,Not Retired,18-30,0,6111,Mastercard,Debit,5118228142214662,06/2020,208,YES,1,19612,2015-12-01T00:00:00Z,2015,Yes
611,23,65,1996,7,Male,16 Jefferson Drive,42.26,-88,28799,58721,135065,758,1,Not Retired,18-30,2.300114098874338,679,Mastercard,Debit,5797418937992891,01/2020,154,YES,2,10304,2020-01-01T00:00:00Z,2020,No
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,12285,25051,19465,734,4,Not Retired,46-60,0.7770148896251646,2364,Mastercard,Debit,5570742279358802,02/2021,20,YES,1,16229,2017-03-01T00:00:00Z,2017,Yes
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,12285,25051,19465,734,4,Not Retired,46-60,0.7770148896251646,5716,Visa,Debit,4515909883803900,11/2024,871,YES,1,8366,2015-11-01T00:00:00Z,2015,Yes
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,12285,25051,19465,734,4,Not Retired,46-60,0.7770148896251646,5706,Visa,Debit,4060618518013622,06/2023,39,YES,2,7688,2014-11-01T00:00:00Z,2014,Yes
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,12285,25051,19465,734,4,Not Retired,46-60,0.7770148896251646,3833,Amex,Credit,343206406411256,09/2024,201,YES,1,8300,2008-07-01T00:00:00Z,2015,Yes
632,20,67,1999,12,Female,12694 Fourth Boulevard,40.12,-102.72,14242,29040,36331,703,1,Not Retired,18-30,1.2510674931129475,680,Mastercard,Debit,5199637709729169,05/2022,927,YES,1,16557,2020-01-01T00:00:00Z,2020,No
1918,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,20782,42379,64124,550,1,Not Retired,31-45,1.5131079072181977,3898,Mastercard,Debit,5054406942161566,08/2024,161,YES,2,18627,2009-07-01T00:00:00Z,2015,Yes
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,Not Retired,46-60,1.6963380160117392,1967,Visa,Debit,4807723891729123,08/2022,174,YES,1,23156,2020-02-01T00:00:00Z,2020,No
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,Not Retired,46-60,1.6963380160117392,3959,Visa,Debit,4277161408897403,02/2024,419,YES,1,30041,2010-07-01T00:00:00Z,2011,Yes
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,Not Retired,46-60,1.6963380160117392,5246,Mastercard,Debit,5010004900517856,02/2024,908,YES,1,29137,2011-10-01T00:00:00Z,2011,Yes
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,Not Retired,46-60,1.6963380160117392,4546,Amex,Credit,359523053030416,07/2021,87,YES,1,10400,2004-09-01T00:00:00Z,2017,Yes
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,Not Retired,46-60,1.6963380160117392,3395,Mastercard,Credit,5765181164708255,02/2022,980,YES,2,13500,2008-06-01T00:00:00Z,2008,Yes
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,Not Retired,46-60,1.6963380160117392,5727,Mastercard,Debit,5002104504565119,02/2023,917,YES,1,17663,2016-11-01T00:00:00Z,2016,Yes
70,20,64,2000,2,Male,8997 Summit Avenue,40.26,-76.71,31040,63292,145756,635,1,Not Retired,18-30,2.302913480376667,681,Mastercard,Debit,5458733371432885,08/2021,24,NO,2,30637,2020-01-01T00:00:00Z,2020,No
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,11755,23967,3880,722,4,Not Retired,31-45,0.16188926440522386,4464,Mastercard,Debit,5392188065665641,10/2021,452,NO,1,8540,2017-08-01T00:00:00Z,2017,Yes
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,11755,23967,3880,722,4,Not Retired,31-45,0.16188926440522386,3396,Mastercard,Debit,5302317645406586,02/2012,347,YES,1,9397,2008-06-01T00:00:00Z,2010,Yes
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,11755,23967,3880,722,4,Not Retired,31-45,0.16188926440522386,915,Visa,Debit,4723396292994912,09/2020,740,YES,1,12329,2020-01-01T00:00:00Z,2020,No
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,11755,23967,3880,722,4,Not Retired,31-45,0.16188926440522386,5001,Visa,Debit,4598597915590543,01/2020,17,YES,1,8333,2003-10-01T00:00:00Z,2007,Yes
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,Not Retired,31-45,1.732753237020692,5345,Visa,Credit,4536458621990266,09/2020,102,YES,2,5200,2019-10-01T00:00:00Z,2019,No
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,Not Retired,31-45,1.732753237020692,2668,Visa,Debit,4534127090202764,08/2010,827,YES,2,35757,2010-04-01T00:00:00Z,2011,Yes
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,Not Retired,31-45,1.732753237020692,2886,Mastercard,Credit,5778899151304683,03/2015,908,NO,1,16600,2005-05-01T00:00:00Z,2015,Yes
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,Not Retired,31-45,1.732753237020692,4535,Mastercard,Debit,5583589115477515,06/2020,661,YES,2,23754,2003-09-01T00:00:00Z,2018,No
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,Not Retired,31-45,1.732753237020692,2090,Mastercard,Debit,5728689238652207,10/2024,532,YES,2,14480,2005-03-01T00:00:00Z,2009,Yes
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,Not Retired,31-45,1.732753237020692,103,Mastercard,Debit,5625472759967842,10/2023,564,YES,2,6237,2006-01-01T00:00:00Z,2007,Yes
510,27,65,1992,10,Male,311 Little Creek Boulevard,37.72,-122.44,22549,45973,0,777,2,Not Retired,18-30,0,916,Visa,Credit,4061328991788690,02/2023,114,NO,1,9200,2020-01-01T00:00:00Z,2020,No
510,27,65,1992,10,Male,311 Little Creek Boulevard,37.72,-122.44,22549,45973,0,777,2,Not Retired,18-30,0,917,Visa,Debit,4497861134959245,01/2020,573,YES,2,14797,2020-01-01T00:00:00Z,2020,No
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,Retired,60+,0.7638074398249453,5638,Visa,Credit,4042007108574831,02/2023,177,YES,1,9400,2010-11-01T00:00:00Z,2013,Yes
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,Retired,60+,0.7638074398249453,3989,Visa,Debit (Prepaid),4868990994344273,06/2024,248,YES,2,50,2011-07-01T00:00:00Z,2011,Yes
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,Retired,60+,0.7638074398249453,6089,Mastercard,Credit,5764971120736645,02/2020,402,YES,2,1800,2013-12-01T00:00:00Z,2013,Yes
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,Retired,60+,0.7638074398249453,2850,Amex,Credit,343199188380745,10/2024,496,YES,1,12400,2004-05-01T00:00:00Z,2014,Yes
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,Retired,60+,0.7638074398249453,147,Visa,Credit,4577476596554924,12/2010,553,YES,2,14300,2007-01-01T00:00:00Z,2007,Yes
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,Retired,60+,0.7638074398249453,1276,Mastercard,Debit,5355715623674970,12/2024,956,YES,1,27489,2011-02-01T00:00:00Z,2011,Yes
1410,22,63,1998,1,Female,7902 Norfolk Drive,39.3,-76.44,21017,42856,67954,571,1,Not Retired,18-30,1.5856356169497854,1968,Visa,Debit,4792996181300907,01/2022,998,YES,2,7846,2020-02-01T00:00:00Z,2020,No
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,17478,35635,16372,713,4,Not Retired,18-30,0.4594359478041252,1720,Mastercard,Credit,5943886556523564,09/2021,437,YES,2,12500,2020-02-01T00:00:00Z,2020,No
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,17478,35635,16372,713,4,Not Retired,18-30,0.4594359478041252,435,Discover,Credit,6741482633639648,04/2020,360,NO,2,10500,2020-01-01T00:00:00Z,2020,No
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,17478,35635,16372,713,4,Not Retired,18-30,0.4594359478041252,1721,Mastercard,Debit (Prepaid),5680672417239483,02/2020,195,YES,1,72,2020-02-01T00:00:00Z,2020,No
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,17478,35635,16372,713,4,Not Retired,18-30,0.4594359478041252,1722,Mastercard,Credit,5544918910984279,05/2020,158,YES,1,8800,2020-02-01T00:00:00Z,2020,No
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,11649,24947,1767,766,4,Retired,60+,0.07083015993907082,6015,Mastercard,Debit,5837775089417018,01/2011,189,YES,1,11199,2010-12-01T00:00:00Z,2010,Yes
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,11649,24947,1767,766,4,Retired,60+,0.07083015993907082,259,Visa,Debit,4205821347854727,05/2020,679,YES,1,8800,2010-01-01T00:00:00Z,2010,Yes
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,11649,24947,1767,766,4,Retired,60+,0.07083015993907082,5275,Mastercard,Debit (Prepaid),5825065723069699,09/2021,940,YES,1,83,2013-10-01T00:00:00Z,2013,Yes
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,11649,24947,1767,766,4,Retired,60+,0.07083015993907082,2256,Mastercard,Debit,5757614479800979,11/2024,657,NO,1,7217,2010-03-01T00:00:00Z,2010,Yes
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,18058,31792,28723,647,3,Retired,60+,0.9034662808253648,5307,Mastercard,Credit,5282787263853461,09/2022,115,YES,2,9000,2015-10-01T00:00:00Z,2015,Yes
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,18058,31792,28723,647,3,Retired,60+,0.9034662808253648,278,Mastercard,Debit,5805044569196975,01/2020,947,YES,1,15195,2011-01-01T00:00:00Z,2011,Yes
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,18058,31792,28723,647,3,Retired,60+,0.9034662808253648,2257,Mastercard,Debit,5522110015947841,02/2024,663,YES,1,14747,2010-03-01T00:00:00Z,2010,Yes
30,23,59,1996,8,Female,2478 El Camino Avenue,31.96,-94.05,19119,38983,96098,577,1,Not Retired,18-30,2.4651258240771616,1723,Mastercard,Debit,5683330455656295,02/2020,447,YES,2,8998,2020-02-01T00:00:00Z,2020,No
1270,31,67,1988,4,Female,8862 Ninth Avenue,40.21,-75.27,35861,73117,73557,685,2,Not Retired,31-45,1.00601775236949,1429,Amex,Credit,340244443373002,03/2023,846,YES,2,20400,2020-02-01T00:00:00Z,2020,No
1270,31,67,1988,4,Female,8862 Ninth Avenue,40.21,-75.27,35861,73117,73557,685,2,Not Retired,31-45,1.00601775236949,4313,Visa,Debit,4554284422042742,09/2022,212,YES,2,13653,2009-08-01T00:00:00Z,2016,Yes
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,Not Retired,46-60,0.03469858527850817,222,Amex,Credit,371091834390039,02/2020,858,YES,2,17800,2010-01-01T00:00:00Z,2011,Yes
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,Not Retired,46-60,0.03469858527850817,4582,Mastercard,Debit (Prepaid),5200794681511676,07/2024,836,YES,2,52,2005-09-01T00:00:00Z,2015,Yes
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,Not Retired,46-60,0.03469858527850817,4371,Mastercard,Debit (Prepaid),5906678291020827,09/2023,935,YES,2,56,2011-08-01T00:00:00Z,2011,Yes
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,Not Retired,46-60,0.03469858527850817,2035,Mastercard,Debit,5159691137023059,01/2024,232,YES,2,3099,2002-03-01T00:00:00Z,2012,Yes
805,19,65,2000,3,Female,5709 Little Creek Lane,42.38,-83.1,15790,32192,24074,686,2,Not Retired,18-30,0.7478255467196819,682,Mastercard,Debit,5991004678910438,05/2020,214,YES,1,11805,2020-01-01T00:00:00Z,2020,No
805,19,65,2000,3,Female,5709 Little Creek Lane,42.38,-83.1,15790,32192,24074,686,2,Not Retired,18-30,0.7478255467196819,918,Visa,Debit,4256748017620071,01/2020,433,YES,1,17535,2020-01-01T00:00:00Z,2020,No
464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,33078,67444,93513,850,1,Not Retired,31-45,1.386528082557381,3233,Amex,Credit,352397360356465,08/2022,465,YES,2,18000,2002-06-01T00:00:00Z,2011,Yes
1042,22,67,1997,10,Female,6179 Eighth Boulevard,43.73,-70.55,22485,45846,103277,766,1,Not Retired,18-30,2.2526938009859094,1724,Mastercard,Debit (Prepaid),5849992280196253,11/2024,858,YES,2,95,2020-02-01T00:00:00Z,2020,No
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881,28594,1821,728,5,Retired,60+,0.06368468909561446,2170,Discover,Credit,6789723556516100,09/2020,817,YES,1,8200,2008-03-01T00:00:00Z,2014,Yes
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881,28594,1821,728,5,Retired,60+,0.06368468909561446,11,Mastercard,Debit,5927292790575653,11/2023,964,YES,2,2143,1999-01-01T00:00:00Z,2013,Yes
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881,28594,1821,728,5,Retired,60+,0.06368468909561446,4163,Mastercard,Debit,5184790316386758,12/2021,128,YES,2,6550,2005-08-01T00:00:00Z,2016,Yes
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881,28594,1821,728,5,Retired,60+,0.06368468909561446,3976,Mastercard,Credit,5148202936285148,04/2024,384,YES,2,12800,2011-07-01T00:00:00Z,2011,Yes
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881,28594,1821,728,5,Retired,60+,0.06368468909561446,3830,Visa,Debit,4707894398714464,02/2020,848,YES,1,15960,2007-07-01T00:00:00Z,2010,Yes
830,29,71,1990,10,Female,412 First Boulevard,29.99,-95.26,32943,67166,123932,688,2,Not Retired,18-30,1.8451597534466844,683,Mastercard,Credit,5930929069464452,02/2020,744,YES,2,19000,2020-01-01T00:00:00Z,2020,No
830,29,71,1990,10,Female,412 First Boulevard,29.99,-95.26,32943,67166,123932,688,2,Not Retired,18-30,1.8451597534466844,3899,Mastercard,Debit,5981196310914475,06/2016,143,YES,1,26575,2009-07-01T00:00:00Z,2011,Yes
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,20581,41965,55700,724,2,Not Retired,46-60,1.3272965566543549,4678,Mastercard,Credit,5613327518828278,06/2021,118,YES,2,5800,2008-09-01T00:00:00Z,2008,Yes
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,20581,41965,55700,724,2,Not Retired,46-60,1.3272965566543549,2433,Mastercard,Debit,5340964008686387,05/2021,458,YES,2,16047,2002-04-01T00:00:00Z,2011,Yes
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,23740,48406,80441,683,3,Not Retired,46-60,1.6617981241994797,4879,Visa,Credit,4802501874295829,04/2024,196,YES,2,5900,2014-09-01T00:00:00Z,2014,Yes
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,23740,48406,80441,683,3,Not Retired,46-60,1.6617981241994797,2387,Mastercard,Debit,5885722307882995,05/2024,538,YES,2,22722,2019-03-01T00:00:00Z,2019,No
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,23740,48406,80441,683,3,Not Retired,46-60,1.6617981241994797,316,Mastercard,Debit,5544865210857672,07/2013,422,YES,2,21258,2013-01-01T00:00:00Z,2013,Yes
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,Not Retired,60+,2.235410213535814,5693,Visa,Debit,4967633206571164,03/2023,284,YES,2,14446,2013-11-01T00:00:00Z,2013,Yes
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,Not Retired,60+,2.235410213535814,2816,Mastercard,Credit,5582940861805001,08/2016,142,YES,1,10500,2001-05-01T00:00:00Z,2009,Yes
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,Not Retired,60+,2.235410213535814,5823,Visa,Debit,4788436311707750,12/2023,234,YES,2,13122,2004-12-01T00:00:00Z,2009,Yes
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,Not Retired,60+,2.235410213535814,5553,Visa,Debit,4606238393574333,11/2012,70,YES,1,24519,2008-11-01T00:00:00Z,2014,Yes
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,Not Retired,60+,2.235410213535814,1310,Visa,Credit,4661230447201577,05/2015,53,YES,1,9400,2012-02-01T00:00:00Z,2012,Yes
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,Not Retired,60+,2.235410213535814,4265,Mastercard,Debit,5145877040417123,03/2022,66,YES,2,12121,2008-08-01T00:00:00Z,2010,Yes
1925,25,63,1994,11,Male,225 Seventh Avenue,45.11,-93.39,29872,60910,110864,679,2,Not Retired,18-30,1.8201280577901824,684,Mastercard,Credit,5327121819423216,11/2021,101,NO,2,1300,2020-01-01T00:00:00Z,2020,No
1925,25,63,1994,11,Male,225 Seventh Avenue,45.11,-93.39,29872,60910,110864,679,2,Not Retired,18-30,1.8201280577901824,685,Mastercard,Credit,5867592323939058,01/2020,102,YES,1,17500,2020-01-01T00:00:00Z,2020,No
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,17158,34982,134631,765,3,Not Retired,46-60,3.848579269338517,3940,Mastercard,Credit,5759964167622790,01/2023,828,YES,1,10700,2010-07-01T00:00:00Z,2011,Yes
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,17158,34982,134631,765,3,Not Retired,46-60,3.848579269338517,4574,Amex,Credit,356216577809094,01/2023,298,YES,2,7300,2005-09-01T00:00:00Z,2010,Yes
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,17158,34982,134631,765,3,Not Retired,46-60,3.848579269338517,6095,Visa,Debit,4661688933459307,06/2016,432,YES,1,15194,2013-12-01T00:00:00Z,2013,Yes
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Retired,60+,0.6556837925043435,4106,Visa,Credit,4493101815036488,06/2024,137,YES,1,5400,2001-08-01T00:00:00Z,2008,Yes
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Retired,60+,0.6556837925043435,2076,Amex,Credit,336131482851954,12/2022,979,YES,2,14100,2005-03-01T00:00:00Z,2008,Yes
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Retired,60+,0.6556837925043435,2164,Visa,Debit,4610833826779556,04/2018,523,YES,2,3899,2007-03-01T00:00:00Z,2008,Yes
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Retired,60+,0.6556837925043435,5159,Mastercard,Debit (Prepaid),5644525290796847,05/2020,601,YES,1,22,2009-10-01T00:00:00Z,2010,Yes
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,Retired,60+,0.6556837925043435,3082,Visa,Debit,4124567693793737,04/2022,870,NO,1,16464,2010-05-01T00:00:00Z,2012,Yes
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,32423,66111,98102,771,5,Not Retired,31-45,1.4838982922660373,5694,Visa,Debit,4338781388247802,03/2014,826,YES,2,27266,2013-11-01T00:00:00Z,2013,Yes
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,32423,66111,98102,771,5,Not Retired,31-45,1.4838982922660373,2240,Visa,Credit,4524849172878282,10/2020,975,YES,2,15400,2009-03-01T00:00:00Z,2012,Yes
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,32423,66111,98102,771,5,Not Retired,31-45,1.4838982922660373,3569,Mastercard,Credit,5475237541011918,02/2014,774,YES,1,16700,2013-06-01T00:00:00Z,2013,Yes
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,18568,37857,57727,800,2,Not Retired,46-60,1.5248699051694534,5838,Mastercard,Credit,5764817007089895,07/2023,815,YES,2,10800,2005-12-01T00:00:00Z,2010,Yes
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,18568,37857,57727,800,2,Not Retired,46-60,1.5248699051694534,3538,Visa,Credit,4018146556727350,05/2023,544,NO,2,8000,2011-06-01T00:00:00Z,2011,Yes
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356,23082,23406,638,5,Retired,60+,1.0140369118793866,4219,Mastercard,Debit,5815754119556359,02/2024,221,YES,1,4729,2007-08-01T00:00:00Z,2014,Yes
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356,23082,23406,638,5,Retired,60+,1.0140369118793866,3028,Visa,Credit,4362354248365750,01/2021,283,YES,2,6400,2009-05-01T00:00:00Z,2009,Yes
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356,23082,23406,638,5,Retired,60+,1.0140369118793866,5514,Visa,Credit,4620287459795673,02/2022,745,YES,1,9200,2007-11-01T00:00:00Z,2014,Yes
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356,23082,23406,638,5,Retired,60+,1.0140369118793866,4073,Visa,Credit,4595319622489775,08/2018,349,NO,1,8000,2018-07-01T00:00:00Z,2018,No
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356,23082,23406,638,5,Retired,60+,1.0140369118793866,2952,Visa,Debit,4385951951421354,02/2022,796,YES,2,17235,2007-05-01T00:00:00Z,2007,Yes
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589,56248,149587,728,4,Not Retired,31-45,2.6594190015645003,6137,Mastercard,Debit,5772730644295426,10/2021,852,YES,2,28850,2018-12-01T00:00:00Z,2018,No
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589,56248,149587,728,4,Not Retired,31-45,2.6594190015645003,5160,Mastercard,Credit,5948729602096653,06/2015,95,YES,1,15700,2009-10-01T00:00:00Z,2010,Yes
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589,56248,149587,728,4,Not Retired,31-45,2.6594190015645003,236,Mastercard,Debit (Prepaid),5018794058509930,01/2021,807,YES,2,79,2010-01-01T00:00:00Z,2011,Yes
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589,56248,149587,728,4,Not Retired,31-45,2.6594190015645003,6116,Visa,Credit,4888697499810645,01/2020,276,YES,2,18500,2015-12-01T00:00:00Z,2015,Yes
1690,18,67,2001,3,Female,356 Plum Boulevard,32.93,-94.7,15832,32281,80882,630,2,Not Retired,18-30,2.505560546451473,1969,Visa,Debit,4693555328780539,05/2022,281,YES,2,14495,2020-02-01T00:00:00Z,2020,No
